0.00,4223.45,6235.40,5726.14,7260.03,12240.53,15667.91,2122.49,11418.81,11494.24,8419.20,11264.52,10609.41,11734.53,11259.21,8868.71,4636.54,1913.52,12546.99,1870.18,2477.61,12380.40,3803.83,5351.87,13813.16,7172.74,2284.15,14796.75,4406.54,7716.63,13608.67,5842.10,3776.27,7356.40,3068.74,5723.89,9071.15,4515.14,6687.78,10259.81,10179.60,10201.48,9979.84,9014.65,9000.55,10017.18,8209.36,10205.79,9842.25,9676.54,10362.51,8935.14,5675.17,5303.51,16318.95,4594.25,4332.18,3795.61,4880.08,3331.93,4581.89,4130.99,3822.58,4457.91,4316.74,5150.82,4237.00,4703.92,4169.86,4237.65,4101.69,4759.35,4607.74,5085.86,4833.89,4650.54,3480.15,2585.89,3752.55,4551.94,4997.46,4014.44,3301.86,4422.13,1921.71,1737.65,3406.41,4948.02,14178.46,5666.77,6595.34,6395.37,14313.30,8004.42,4596.27,12866.90,3134.24,4571.69,5950.92,7122.84,5014.15,3535.29,12342.19,12671.13,14997.92,3613.78,14173.71,6944.58,3489.70,4166.43,7709.13,3909.60,12945.97,4283.13,12544.35,10355.50,12287.04,12378.28,5700.25,11985.34,6228.01,12246.39,9453.69,12247.71,13107.80,5585.58,6996.69,8553.77,2318.25,4930.87,7562.58,4106.20,12628.27,14029.05,8243.56,8638.89,12966.20,12783.77,4853.33,13910.63,4261.82,6493.59,1848.66,6166.26,1317.31,2227.23,6140.64,3091.64,4844.47,13160.58,6290.02,2933.15,1565.08,4879.37,5402.93,4152.11,1982.81,1018.41,3767.30,4121.33,2933.77,8168.51,8430.53,4887.98,5016.06,4105.03,5243.55,6237.85,6309.14,4836.66,3450.53,7278.69,4815.94,10801.55,7724.64,6103.71,13550.06,8897.04,3598.33,5228.90,3348.11,4276.66,6839.45,6748.49,8173.13,1700.90,13197.34,13105.42,13159.14,12250.37,5284.78,13715.24,14089.55,6161.44,6604.45,4088.24,5122.15,1799.03,424.20,14254.71,9146.68,14698.36,15332.11,5919.65,4335.17,6611.49,1857.98,3835.12,4060.48,5607.66,12287.28,12433.14,12529.80,13631.83,4824.16,7365.72,2464.41,8413.34,4139.36,4463.47,8524.96,5214.83,4257.01,4606.70,10829.91,3885.62,8549.08,4792.57,6211.46,3182.79,4448.45,12792.43,4564.79,5119.62,2633.81,5265.18,632.82,5643.97,3885.75,7735.82,7351.60,12705.45,5302.68,2947.26,11721.10,5155.07,3416.81,1783.78,12236.67,11149.79,12329.89,13260.82,5858.34,15395.22,6504.64,5914.50,12294.67,9776.79,12509.36,5826.13,14823.50,870.24,11793.63,13455.88,4635.65,3032.30,2803.31,6705.15,7145.58
4223.45,0.00,2227.63,1553.09,5801.28,8119.34,12234.89,2100.96,15568.90,15677.59,12642.40,15487.94,14685.78,15712.74,15337.93,12699.43,836.54,2311.38,8864.45,3256.09,6697.12,8200.65,1512.35,1617.75,10250.58,3941.98,6464.85,10677.43,368.73,7043.28,9599.72,10063.46,474.50,3841.21,7277.84,5029.17,4948.43,8738.26,4222.08,8689.51,9050.48,7987.38,6628.22,5748.55,7866.08,6544.46,6227.73,7493.79,6425.74,6721.62,8391.38,8113.84,3827.31,2851.72,12630.03,8294.39,7666.71,7706.92,8759.18,7070.99,8600.03,8197.77,7843.20,8596.91,7689.20,7850.28,7713.15,8734.99,7983.04,8168.92,7248.94,8375.64,8477.37,8060.35,8003.41,8692.99,7119.78,6433.31,7450.37,8046.85,8646.10,7547.93,7266.70,7787.49,6027.51,5327.94,7531.90,8693.42,10053.04,6311.88,4603.73,5006.75,10446.89,4509.53,596.16,9098.82,1339.13,1030.01,2931.40,4777.38,1849.67,3918.28,8198.16,8690.58,10845.01,1865.55,10544.19,4486.94,3445.31,1969.75,7582.63,4072.15,16665.44,2341.03,8327.04,14548.83,8154.06,8223.18,6506.37,16070.98,7801.97,8147.37,5918.41,8153.52,16546.95,1549.15,4726.39,4608.61,1927.49,1339.80,4233.36,270.59,8455.43,10491.59,4532.46,4736.70,8744.23,8845.68,649.02,10230.38,669.82,3622.82,5941.96,10383.80,3122.30,2256.32,2474.05,1729.44,639.31,9309.34,9374.02,1830.58,3730.70,4898.91,8734.99,172.14,2795.20,4502.41,7957.35,1777.80,1603.16,7878.44,4838.76,1665.77,1077.37,1582.20,1455.64,7184.07,6196.85,9018.45,6751.40,3487.94,767.90,13899.19,3681.14,7827.22,10722.92,12633.52,954.05,1086.30,6413.95,184.88,2640.63,6809.88,7099.56,5913.01,9117.16,8998.30,9061.30,8155.86,1663.04,17903.75,10327.21,2854.76,3729.55,141.27,2293.72,3996.92,4541.44,10296.75,13266.22,10796.54,11110.57,10026.29,1199.32,2411.87,3352.43,658.19,5853.19,4872.47,8180.69,8270.63,8361.41,16745.98,704.64,4738.61,3004.52,4459.86,325.40,6217.27,4799.04,9386.74,836.04,694.28,14767.43,4756.19,7944.85,3954.73,2013.22,6990.59,3284.28,8569.86,2113.37,1144.30,1793.38,9161.75,4308.02,5472.43,8106.88,11958.38,4078.49,8518.15,1236.68,1307.23,9179.30,4571.49,1182.23,3696.93,8144.71,7345.72,8260.61,9532.16,1979.82,12844.10,2281.38,2336.55,8173.87,6481.43,8613.74,2339.45,11269.99,3680.26,15731.36,9273.95,8839.58,1687.48,3936.37,6061.97,6725.44
6235.40,2227.63,0.00,1605.73,4679.70,6570.19,10007.73,4175.34,16840.75,17057.92,14491.36,17212.74,15896.32,16529.17,16451.07,13761.17,2434.89,4391.82,7798.26,4823.77,8692.81,6521.88,3568.70,2542.41,9148.25,2074.06,8519.09,8568.84,2270.19,6097.15,7430.05,12012.34,2694.20,1780.61,9294.51,4609.01,2837.75,10686.51,2873.05,9169.84,9721.25,8187.89,6174.85,5539.65,8729.28,5984.76,6903.71,7430.56,5942.67,6603.42,8679.31,9099.94,3123.42,2244.48,10420.09,10510.41,9894.26,9885.05,10953.30,9272.01,10755.02,10330.25,9991.53,10689.39,9916.82,10030.86,9939.24,10886.03,10182.53,10346.57,9474.21,10598.46,10671.16,10266.86,10224.70,10839.18,9332.28,8608.68,9660.16,10273.39,10868.17,9771.09,9426.85,10015.10,8124.25,7515.77,9629.80,10907.36,8398.31,6279.44,3473.95,4152.07,9064.32,2391.95,2241.51,7925.90,3102.04,2688.66,3815.86,5548.84,3197.33,4616.85,6600.42,7315.13,9113.80,2877.88,9358.14,3060.12,4174.92,3844.01,6827.00,4571.10,18805.74,4163.85,6375.17,16538.81,6580.60,6601.04,6513.08,18220.66,7945.48,6636.03,5398.99,6650.03,18482.41,2019.77,3363.50,2388.79,4066.04,2672.48,2241.30,2229.28,6782.56,9384.04,2328.68,2511.11,6881.83,7510.59,1823.84,9032.55,2630.31,4355.26,7762.89,12234.19,4983.35,4042.45,2892.76,3222.64,1826.64,8033.14,11571.82,3379.55,5946.85,4957.27,10959.57,2371.38,4452.08,6665.73,10000.59,3679.50,3315.70,6977.99,2662.33,1553.09,2229.30,3503.87,2447.87,7107.46,5766.35,10804.94,8038.29,1295.52,1485.14,15955.67,1493.88,8050.19,10088.94,14861.12,3159.77,1816.68,8641.05,2280.28,941.82,6325.17,5924.63,7932.08,7578.21,7424.54,7498.80,6651.69,2692.93,18451.63,9049.31,1328.87,2223.25,2365.23,3640.97,5491.86,6485.06,8834.37,15381.87,8603.89,9204.52,12145.55,3025.92,1556.16,4904.07,2852.82,7989.71,4483.98,6654.18,6629.95,6703.14,18300.42,2011.82,3126.59,4350.35,2240.82,2474.78,6808.80,2585.98,11141.97,2765.39,2326.85,16984.73,5340.46,6867.15,3903.12,1465.26,8540.86,3406.55,6653.53,3791.16,2162.40,3607.12,11355.22,6429.08,5218.61,10080.50,13812.00,2150.82,6806.28,993.16,3324.61,8966.57,4396.68,3394.00,5222.97,6645.53,6311.41,6790.72,8356.80,2393.68,10662.71,1115.67,2953.61,6622.28,4338.02,7347.39,3064.67,9043.34,5821.68,17954.68,7546.73,10857.61,3255.57,5005.88,5359.05,5989.08
5726.14,1553.09,1605.73,0.00,6176.65,6569.72,11117.80,3615.22,17119.09,17216.40,14127.19,16951.81,16238.02,17238.48,16889.18,14224.40,1166.11,3817.10,7351.01,4793.41,8179.77,6664.99,2308.58,952.55,8740.50,3679.41,7917.38,9303.59,1320.12,7562.55,8320.48,11536.45,1959.57,3367.68,8743.98,5831.07,3707.11,10223.67,4395.46,7807.62,8294.22,6933.18,5252.27,4448.94,7228.11,5130.85,5434.90,6296.87,5035.46,5484.23,7392.07,7569.62,4412.34,3420.30,11398.26,9488.47,8753.87,9010.80,10014.53,8334.46,9928.49,9560.61,9191.16,9995.21,8788.71,8692.04,8849.19,10067.15,9236.56,9466.98,8299.58,9531.41,9737.67,8986.72,9007.10,10032.25,8346.48,7761.22,8681.50,9171.23,9802.75,8714.22,8606.24,8878.25,7454.21,6651.63,8938.36,9890.10,8506.52,7356.26,4945.44,5544.56,8899.47,3935.86,1136.24,7569.36,2870.60,1346.05,2228.45,4026.52,1633.48,5220.13,6652.22,7139.60,9304.87,3173.23,9021.17,4608.76,4740.98,2419.21,8237.81,5297.44,17236.17,2688.18,6873.55,15919.48,6606.12,6679.70,7574.51,17191.12,8960.37,6595.67,4505.54,6601.51,16876.72,417.17,4902.42,3606.05,3408.03,1177.44,3837.28,1750.86,6917.47,8982.23,3770.21,3767.57,7248.79,7297.42,904.64,8703.66,1508.89,2813.48,7482.15,11890.73,4671.97,3807.52,1366.59,3209.37,914.48,7767.88,10248.11,3331.49,5013.75,5950.53,9754.70,1588.28,4339.20,5883.19,9400.45,2287.30,3133.75,8441.04,4140.22,2294.58,816.77,2145.61,886.53,8224.18,7024.32,10549.91,8274.30,2813.56,1325.80,14409.09,2653.34,9022.18,9343.80,13651.16,2175.44,498.60,7506.99,1462.39,1412.30,7618.86,7454.69,7392.20,7565.12,7448.14,7510.38,6603.88,1107.12,19440.57,8789.87,2829.59,3769.05,1673.02,2053.48,5531.23,6064.63,8744.62,14565.75,9544.54,9610.26,11379.71,1688.72,889.46,4888.50,1904.51,6616.12,5687.12,6629.62,6729.17,6821.84,16760.07,901.98,4714.92,4492.05,3462.24,1587.13,7535.58,3990.95,10922.13,1569.91,1146.68,15815.09,6038.84,8382.07,4913.54,495.10,8542.63,4293.94,7096.91,2279.84,715.36,3342.82,10412.71,5740.40,6380.12,9586.70,13449.75,3755.33,6986.20,1185.51,2856.41,7942.22,5492.22,2392.54,5232.89,6592.57,5825.65,6707.68,8004.86,820.22,11989.48,921.78,1378.40,6624.27,5815.10,7070.47,1475.85,10158.15,5105.54,16694.13,7740.41,10289.02,3186.91,5369.60,6722.92,7378.59
7260.03,5801.28,4679.70,6176.65,0.00,9302.07,8508.51,6331.21,12734.26,13002.00,12177.74,13563.17,11961.69,12128.11,12288.79,10101.93,6511.89,6458.09,11124.60,5430.04,8774.42,8964.88,7255.83,6994.40,12102.31,2848.05,8911.19,8773.07,6103.40,1428.72,7560.53,10861.97,6022.31,3366.83,9272.58,1586.17,5450.02,9946.80,1807.85,13806.62,14392.73,12747.95,10477.16,10051.37,13398.84,10224.56,11581.57,11890.67,10247.98,11088.26,13258.61,13745.72,1999.00,2949.65,9242.80,11541.05,11529.82,10630.21,11557.72,10412.42,11062.94,10603.80,10471.72,10613.98,11501.66,12408.00,11382.66,11125.70,11062.56,10958.50,11351.72,11758.86,11351.57,12335.45,12054.75,11057.28,10608.42,9683.06,10811.94,11659.30,11936.95,11150.15,10154.20,11602.76,8847.89,8996.81,9902.03,11793.76,10352.29,2777.85,1234.59,900.73,11481.52,3320.53,6240.76,11044.84,5383.43,6763.51,8387.33,10200.89,7517.10,3735.44,9214.84,10207.62,10639.82,4432.80,12100.82,1652.08,3787.95,7763.54,2215.81,3366.44,16144.94,8136.51,8037.92,13815.93,9255.79,9158.41,2976.12,15013.20,4162.91,9430.91,9738.85,9457.63,16686.69,6550.28,1342.46,4567.11,6472.00,6946.68,2977.38,5580.71,9162.68,12269.41,3844.63,4453.09,8688.89,10432.22,5905.90,11836.77,6466.23,8989.90,7552.97,10661.46,6149.70,5627.52,7533.41,5014.78,5901.40,10937.72,13460.40,5100.91,8146.08,2537.21,12524.52,5965.48,5495.84,8220.01,9881.16,7570.90,5337.98,2303.91,3598.61,4153.44,6514.55,7376.50,6855.97,3224.16,1801.46,9466.10,6332.02,3988.82,5230.44,17069.46,4757.14,4358.55,13598.65,14825.66,6575.05,6174.91,10606.33,5971.21,5451.62,2069.24,1302.60,8362.39,10053.35,9861.43,9941.35,9457.39,7120.39,13773.68,11690.92,3363.47,2463.58,5860.52,7989.40,5512.46,7174.35,11137.20,13755.13,8142.03,10133.09,11779.14,6994.33,6219.84,5422.87,6368.45,10957.22,1675.25,9411.79,9134.61,9143.25,17036.09,6130.94,1771.45,4881.55,4560.61,6122.77,4206.20,3938.51,9604.48,6634.14,6358.31,15259.98,3621.85,2206.20,2492.34,6138.93,7277.91,2990.52,8351.82,7907.54,6497.47,5558.21,11835.94,7829.40,1946.13,9630.79,11744.67,2893.00,9078.40,5067.52,5838.78,13173.70,2116.67,6728.60,5478.94,9463.38,9990.12,9630.18,11369.97,6996.83,8170.69,5779.88,7553.58,9334.26,3554.59,10436.71,7642.27,7823.07,7534.72,15522.14,9554.79,10358.20,5121.32,4490.21,1106.38,1488.21
12240.53,8119.34,6570.19,6569.72,9302.07,0.00,6143.67,10169.40,16355.24,16243.40,18578.79,16274.86,17184.98,16042.85,16536.72,18338.29,7609.80,10362.63,1902.04,11292.93,14583.92,491.63,8480.25,6892.28,2839.16,6975.23,14241.54,3694.03,7879.69,10373.21,3627.38,17585.80,8524.98,6487.02,15064.52,10308.67,4124.69,16523.91,8115.99,6209.36,6910.04,5172.35,3300.14,4018.90,7037.48,3068.00,6089.87,4328.34,3269.25,4111.21,5549.62,7499.71,9033.86,8541.94,5926.45,14593.38,13664.42,14675.28,15231.26,13979.11,15504.79,15367.64,14999.50,15889.74,13733.77,12751.34,13911.27,15628.39,14651.26,15012.79,13218.92,14465.77,15054.07,13231.31,13527.65,15635.52,13860.54,13711.85,14138.34,14093.32,14652.38,13924.92,14476.19,13763.82,13731.49,12726.68,15016.78,14883.34,1941.43,11981.56,8708.26,9464.04,2509.37,6188.64,7672.78,1750.05,9398.80,7669.00,6540.49,6202.46,7292.10,11125.43,187.72,905.60,2757.57,9423.74,2928.70,8055.61,10713.66,8220.19,11159.66,11007.50,13700.78,8219.54,1733.47,16721.27,91.88,280.20,12206.71,15039.45,13463.64,144.06,3345.77,173.81,13230.29,6665.42,8280.07,4998.65,9941.16,7313.69,6658.18,8294.55,547.21,3037.65,5679.44,5048.86,1385.32,1130.45,7470.66,2621.21,7985.87,6197.76,14044.09,18146.00,11241.27,10358.64,6138.09,9661.93,7480.29,1649.04,13745.33,9805.09,11189.43,11050.48,14056.36,8157.01,10864.41,12161.15,15578.77,8217.88,9654.57,10936.21,5810.17,8123.21,7232.14,8195.18,6997.32,12526.21,11077.36,17062.94,14604.67,6119.32,7691.09,13617.40,5349.91,13660.57,4302.91,15551.74,8644.03,7056.01,12780.97,8031.22,5720.98,11356.41,9789.73,13816.11,1012.76,879.30,945.03,172.20,6967.12,14022.24,2558.87,7380.72,7657.79,8242.30,7290.02,12006.19,12607.26,2264.29,16987.26,4495.40,3247.48,16669.74,7915.49,5712.31,11382.62,8419.34,11218.37,10257.79,109.97,359.57,454.37,12583.19,7461.22,7717.29,10885.68,5068.99,8143.55,13070.85,5499.08,17446.04,7984.15,7650.35,15425.57,11748.32,10474.26,10123.01,6108.08,15069.26,9812.94,1584.29,7848.10,7130.41,9892.09,15484.74,12129.35,10931.63,15907.65,18799.03,6835.73,707.38,7273.07,9425.55,4468.36,10407.66,8823.92,11719.66,186.28,1714.95,337.05,2072.44,6383.19,7630.91,5916.06,6373.35,54.55,5907.71,1168.69,6478.68,5524.38,11513.56,14831.61,1287.14,16396.28,9665.09,11573.93,10401.23,10717.04
15667.91,12234.89,10007.73,11117.80,8508.51,6143.67,0.00,14032.99,11163.52,11234.23,14175.77,11778.72,11568.48,10475.97,11072.43,12213.70,12263.02,14236.48,7182.09,13799.00,17064.27,5728.61,13425.09,11904.70,6680.99,8621.44,17324.78,2451.93,12236.78,8362.35,2916.35,16248.05,12701.56,8538.17,17342.41,10089.13,7410.70,16820.23,8988.94,11420.53,11909.04,10758.06,9416.89,10159.67,12615.45,9203.30,12158.84,10157.11,9406.56,10167.04,10932.78,12965.23,9992.80,10416.52,767.57,19268.99,19807.82,18800.23,18627.84,18909.15,18309.78,18237.52,18447.79,17781.01,19876.73,18615.19,19878.35,18205.47,19100.59,18731.56,19342.91,19342.66,18804.39,19007.55,19397.18,18182.81,19116.58,18191.53,19260.84,19731.73,19084.94,19652.19,18497.14,19882.71,17349.67,17351.99,17967.34,18926.25,4885.15,10648.02,9076.55,9331.88,5727.54,7861.88,12149.68,6797.67,12872.13,12463.24,12226.40,12325.12,12538.52,12229.21,5963.21,6362.99,4314.93,12170.83,6351.76,8728.09,12203.64,13475.52,8641.30,11867.01,11080.53,13652.49,4811.86,12908.48,6056.50,5879.24,10711.11,11677.35,10870.56,6234.14,9476.12,6252.78,11055.88,11440.71,8671.24,7629.93,13997.57,12257.07,8250.38,12224.46,5597.30,6611.14,7737.88,7498.47,4815.52,6416.45,11760.11,6387.16,12553.45,12098.65,15931.07,15655.73,14400.02,13599.53,11483.17,12755.60,11765.51,6418.03,18075.07,12902.30,15936.42,11014.19,18975.72,12374.30,13714.46,16479.46,17556.63,13375.74,12995.54,8183.05,7474.20,11044.90,11934.16,13253.89,11922.85,10404.73,9781.74,15947.36,14159.42,8774.78,11486.86,13538.25,8571.60,11076.19,7980.70,15165.33,13150.61,11566.20,18624.78,12276.00,9730.56,9506.59,7801.08,16842.06,5677.13,5621.16,5627.44,6249.65,12041.12,9408.32,6106.00,9700.93,9125.61,12372.91,12757.47,14007.04,15656.36,5494.56,14296.97,1731.35,3432.58,17125.67,12806.36,10304.16,13816.27,12844.04,17323.65,10183.75,6174.21,5798.54,5694.84,10618.67,11897.79,8312.05,13203.51,7778.89,12466.06,12156.40,7462.25,15699.57,12654.10,12203.88,13022.27,12091.04,7701.57,10912.11,10646.91,15100.55,11220.38,4751.95,13220.51,11833.10,13298.80,18316.12,16136.58,10311.81,17093.09,14680.72,8449.54,5441.76,11000.44,13218.85,9441.93,10622.18,13385.64,13938.00,6269.35,7830.55,6292.14,6650.57,11435.17,1520.85,10198.42,11714.05,6107.32,5967.95,6708.32,11854.58,966.38,15646.07,12066.10,4973.55,17191.31,12838.42,12990.02,9241.86,8954.89
2122.49,2100.96,4175.34,3615.22,6331.21,10169.40,14032.99,0.00,13512.52,13601.22,10541.59,13387.00,12669.59,13761.84,13323.56,10802.81,2570.08,216.60,10704.59,1639.27,4597.26,10279.88,1988.12,3341.24,12055.72,5422.13,4375.96,12735.17,2295.88,7223.45,11603.90,7963.35,1657.67,5497.49,5181.52,5052.16,6991.01,6637.41,5238.00,9440.91,9587.65,9047.71,8256.83,7307.35,8341.36,8237.63,7076.65,8801.07,8085.53,8135.07,9340.47,8435.40,4418.29,3734.78,14539.79,6399.66,5906.19,5719.54,6797.55,5135.76,6580.06,6155.96,5816.30,6528.81,5913.80,6372.24,5896.14,6710.74,6037.47,6179.48,5549.71,6517.24,6516.23,6468.52,6324.19,6663.86,5222.39,4445.89,5539.27,6231.27,6779.45,5703.24,5254.10,6018.15,3956.87,3374.72,5464.85,6786.74,12110.47,5727.78,5356.62,5432.89,12392.18,6172.13,2497.06,10983.50,1161.33,2550.53,4213.94,5752.65,3143.84,3138.72,10259.74,10674.21,12916.40,1972.44,12385.01,5515.63,2805.33,2501.41,7505.06,3455.51,14891.44,2758.51,10425.13,12464.70,10210.06,10290.28,5855.84,14055.21,6860.23,10186.50,7633.98,10190.27,14951.86,3505.83,5656.97,6544.15,286.56,2930.86,5786.11,1992.06,10531.60,12289.76,6326.36,6648.00,10844.43,10809.84,2733.16,12089.12,2194.50,4852.76,3874.70,8285.61,1149.18,769.33,4183.64,1360.14,2724.16,11236.03,7777.66,1246.06,1954.50,4498.49,7007.52,2032.72,1214.06,2505.75,5868.39,2384.15,1068.23,7907.46,6567.37,2988.25,2943.00,2294.49,3213.92,6515.85,6006.77,6934.77,4971.80,5311.36,2717.98,12421.51,5668.78,6813.24,12196.45,10783.24,1566.23,3121.04,4705.49,2157.93,4724.95,6576.40,7501.57,3814.70,11150.67,11044.12,11102.94,10192.78,3300.91,15828.22,12224.56,4333.01,4972.08,1965.94,3380.18,2301.66,2449.43,12281.23,11219.86,12762.90,13210.70,7976.40,2379.62,4495.98,1729.37,1755.74,4647.06,4901.71,10223.69,10341.46,10435.27,15373.78,2715.04,5885.30,1794.55,6398.92,2029.72,5069.03,6606.55,7307.77,2220.37,2520.15,12830.31,3869.25,8145.89,3923.96,4095.67,5030.71,3346.29,10670.44,2883.30,3042.61,791.79,7197.19,2253.75,5246.07,6006.71,9857.90,5590.70,10601.43,3212.11,850.74,10457.13,4475.39,1438.81,2022.97,10180.33,9228.73,10285.43,11403.47,3826.79,14292.72,4382.23,3977.03,10223.89,8078.70,10555.38,3914.12,13094.30,1654.30,13803.73,11355.48,6746.24,1260.34,2737.97,6152.50,6745.27
11418.81,15568.90,16840.75,17119.09,12734.26,16355.24,11163.52,13512.52,0.00,268.74,3136.30,965.63,949.62,835.23,445.52,3083.25,16053.60,13315.36,15397.74,12364.52,9000.90,16239.54,15085.97,16711.37,14027.48,15570.39,9296.91,13329.57,15806.51,11337.64,14079.87,5694.75,15162.32,16097.81,8462.70,12373.37,17765.82,6971.06,14426.68,13370.64,12693.06,14501.50,16824.94,17148.58,13336.07,17069.26,15066.17,15400.53,17054.90,16177.51,13985.05,12867.43,13846.77,14623.76,11081.36,8156.47,9018.78,8436.89,7554.61,9147.29,7513.19,7813.18,8194.88,7333.28,8966.75,9469.73,8852.38,7373.34,8299.17,8007.13,9498.40,8179.70,7809.92,9063.87,8918.31,7395.04,9189.62,9610.05,8863.60,8569.11,7923.64,8932.12,8774.65,8897.05,9784.66,10690.23,8354.02,7773.02,14416.81,10649.00,13767.57,13000.33,13987.56,15978.36,16008.95,15240.26,14276.35,15966.62,16620.09,15915.48,16198.33,12249.89,16269.44,15757.27,13612.65,14149.95,13788.45,14349.89,12707.00,15233.87,10523.55,12274.51,3477.36,15136.33,15843.00,1971.98,16317.70,16238.58,10411.27,2287.94,8979.44,16328.80,17559.55,16322.49,4033.98,17003.70,14049.99,17108.61,13732.44,16296.10,15705.21,15388.23,15992.30,13788.03,16457.58,16943.09,15575.77,15585.28,16217.79,14112.95,15680.06,16628.30,9639.69,5284.44,12447.47,13323.18,17331.92,13984.61,16208.13,15088.91,8013.34,13848.39,12310.71,11911.48,8203.72,15531.43,12805.77,11375.21,7846.88,15280.65,14017.18,10510.09,16113.19,15353.76,16433.67,15343.44,16628.82,9866.98,11294.65,6583.00,8938.26,16697.83,15957.32,5257.72,17490.60,8853.79,13113.01,4751.00,15013.21,16631.25,10174.95,15657.26,17777.64,10801.80,11708.59,9785.90,15358.88,15476.98,15414.65,16320.17,16611.81,2335.89,14061.15,15695.52,15051.89,15446.50,16065.47,11636.69,11066.44,14163.69,3270.08,12874.48,13251.04,6072.70,15687.59,17968.63,12272.01,15253.34,11451.80,12479.13,16295.37,16186.04,16090.43,4568.92,16225.51,14502.59,12726.14,17161.30,15541.51,10031.96,16438.64,6207.00,15666.14,16024.82,3075.92,11504.69,10781.50,12955.78,17577.13,8593.19,13434.23,15673.17,15555.08,16537.88,13789.56,7184.16,11465.29,11738.01,7610.02,3778.44,15626.81,15912.73,16333.86,14263.18,14071.94,12500.44,14819.59,11930.19,16331.16,16898.55,16212.57,14803.99,17226.04,9945.47,17714.34,17092.68,16300.69,14894.15,15787.13,16960.86,12048.12,12095.65,2855.76,15164.58,6962.57,13990.97,11938.99,11821.59,11270.54
11494.24,15677.59,17057.92,17216.40,13002.00,16243.40,11234.23,13601.22,268.74,0.00,3143.63,730.41,1164.53,1056.13,713.86,3297.45,16116.10,13400.09,15196.07,12504.50,9056.09,16161.89,15107.45,16733.43,13835.79,15836.43,9339.11,13347.11,15896.86,11606.21,14147.56,5724.12,15257.18,16364.59,8506.47,12625.64,18001.83,7017.57,14689.63,13103.40,12427.46,14233.11,16558.10,16884.32,13082.67,16804.61,14825.09,15131.84,16787.65,15909.13,13716.66,12616.44,14095.12,14856.39,11120.25,8098.02,8944.92,8415.89,7506.47,9122.14,7490.00,7806.41,8186.48,7336.41,8895.12,9349.53,8788.27,7349.87,8260.43,7979.11,9423.42,8110.78,7766.88,8953.97,8823.07,7374.53,9154.51,9609.49,8825.52,8497.70,7851.04,8877.10,8769.29,8822.17,9819.41,10699.68,8369.77,7709.71,14314.70,10897.90,14030.39,13261.49,13834.23,16246.55,16090.52,15054.00,14405.76,16011.59,16525.87,15715.86,16185.17,12451.59,16169.49,15604.14,13521.33,14321.79,13607.75,14615.52,12903.99,15221.13,10791.79,12487.01,3217.21,15101.78,15850.14,1802.56,16211.82,16144.87,10659.90,2019.20,9229.64,16207.26,17290.92,16199.00,3773.37,17064.67,14316.23,17369.86,13812.09,16325.31,15973.65,15509.19,15909.47,13597.72,16724.10,17202.58,15543.63,15424.58,16324.22,13933.07,15746.56,16483.53,9736.81,5338.07,12556.35,13445.96,17293.91,14131.35,16314.79,14918.64,7873.45,13991.61,12329.41,12148.25,8100.17,15629.88,12938.58,11407.54,7875.15,15279.44,14149.29,10778.81,16377.51,15550.83,16495.83,15353.74,16663.09,10121.73,11553.93,6666.50,9105.48,16961.52,16105.69,5003.36,17757.61,9100.96,12881.19,4570.76,15076.41,16721.53,10120.27,15755.70,17986.30,11064.78,11977.02,9843.08,15237.66,15364.20,15298.91,16196.82,16624.18,2228.74,13892.31,15940.56,15312.05,15551.14,16019.54,11782.54,11151.89,14023.58,3141.21,12932.16,13198.20,6041.10,15718.84,18089.22,12413.31,15327.50,11354.39,12729.47,16177.32,16096.78,16004.82,4315.70,16315.80,14770.73,12884.29,17425.45,15630.21,10252.43,16701.24,6294.58,15721.63,16098.20,2834.21,11717.52,11049.33,13188.49,17690.72,8727.99,13654.40,15662.14,15526.55,16601.56,13912.46,7129.25,11514.04,11988.79,7656.57,3803.41,15894.24,15839.83,16501.45,14370.38,13810.95,12742.43,14875.40,12073.41,16206.68,16682.18,16080.52,14619.38,17244.16,10053.40,17876.95,17058.40,16188.99,15134.29,15614.20,16921.41,12134.23,12147.08,2588.52,15086.29,6987.55,14132.97,12118.89,12085.41,11536.99
